ID,Epic,Equipo,Fase,FaseNombre,Titulo,Descripcion,CriterioDeAceptacion,Estado,EsNueva,BloqueadaPor,Etiquetas
F4.3,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Gestión de usuarios y roles por tenant,,"• No se muestra vocabulario de infraestructura (§7.3 de design.md): ni base, ni rol técnico, ni grants, ni warehouse. Se declara la consecuencia —acceso vigente, última verificación— no la plomería. Única excepción: la lista de subprocesadores, que es obligación legal.
• La credencial de Snowflake no se muestra ni se edita desde acá: se referencia por identificador del gestor de secretos.
• Un usuario ve su propia fila marcada «sin acción sobre tu cuenta».",parcial,no,,equipo:front fase:4 estado:parcial bloqueada
F4.4,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Configuración de agente Snowflake por tenant,,"• No se muestra vocabulario de infraestructura (§7.3 de design.md): ni base, ni rol técnico, ni grants, ni warehouse. Se declara la consecuencia —acceso vigente, última verificación— no la plomería. Única excepción: la lista de subprocesadores, que es obligación legal.
• La credencial de Snowflake no se muestra ni se edita desde acá: se referencia por identificador del gestor de secretos.
• Un usuario ve su propia fila marcada «sin acción sobre tu cuenta».",hecho,no,,equipo:front fase:4 estado:hecho
F4.5,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Vista del catálogo de métricas del tenant,,"• No se muestra vocabulario de infraestructura (§7.3 de design.md): ni base, ni rol técnico, ni grants, ni warehouse. Se declara la consecuencia —acceso vigente, última verificación— no la plomería. Única excepción: la lista de subprocesadores, que es obligación legal.
• La credencial de Snowflake no se muestra ni se edita desde acá: se referencia por identificador del gestor de secretos.
• Un usuario ve su propia fila marcada «sin acción sobre tu cuenta».",hecho,no,,equipo:front fase:4 estado:hecho
F4.6,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,surfaces/builder/ — composición visual,,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",hecho,no,,equipo:front fase:4 estado:hecho
F4.7,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Selector de tenant y plantilla base,,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",hecho,no,,equipo:front fase:4 estado:hecho
F4.8,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,"Editor de pestañas: nombre, pregunta operativa, orden, sugerencias",,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",hecho,no,,equipo:front fase:4 estado:hecho
F4.9,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Canvas de 12 columnas — arrastrar y colocar,,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",hecho,no,,equipo:front fase:4 estado:hecho
F4.10,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,"Configurador de panel: métrica, tipo, spans, opciones",,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",hecho,no,,equipo:front fase:4 estado:hecho
F4.11,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Validación en tiempo real contra /config/blocks,,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",hecho,no,,equipo:front fase:4 estado:hecho
F4.12,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Preview por rol,,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",parcial,no,,equipo:front fase:4 estado:parcial bloqueada
F4.13,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Guardar borrador,,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",hecho,no,,equipo:front fase:4 estado:hecho
F4.14,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Validar antes de publicar,,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",hecho,no,,equipo:front fase:4 estado:hecho
F4.15,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Publicar sin deploy,,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",hecho,no,,equipo:front fase:4 estado:hecho
F4.16,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,"Hooks dedicados: useLayouts, useLayoutEditor, usePublishLayout",,"• F4.8: una pestaña que no contesta una pregunta no se compone. La pregunta operativa es obligatoria, no un subtítulo opcional.
• F4.11: usa catalog/blocks.ts, que ya está escrito. Un tipo incompatible con la forma de la métrica se marca con la razón, no con «inválido».
• F4.11: la validación del front es feedback inmediato; el servidor decide (B4.6). Nunca se publica algo que el front dio por bueno y el servidor no vio.",hecho,no,,equipo:front fase:4 estado:hecho
F4.21,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Selector de gráfico en el builder,"El configurador de panel ofrece los gráficos compatibles con la forma de la métrica elegida, no los 49. Consume /config/plots vía catalog/plots.ts.","• La lista se filtra por formas; los incompatibles no se muestran, no se muestran deshabilitados sin explicación.
• Cada opción declara su mínimo y su tope, para que quien compone sepa antes de publicar que el gráfico va a quedar vacío en un tenant chico.
• Con serieConBanda, solo aparecen gráficos con soportaBanda.
• No elegir nada es válido: el panel usa el gráfico por defecto de su tipo.",pendiente,si,,equipo:front fase:4 estado:pendiente nueva bloqueada
F4.17,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,ComparisonBody + ComparePlot,,"• Se construyen cuando el backend envíe esas formas (B5.3), no antes. Hoy ninguna métrica las usa; existen para que el builder pueda ofrecerlas.
• Al estar los quince, el registro pasa de Partial<Record<PanelType, …>> a Record completo, y agregar un tipo al enumerado sin su cuerpo deja de compilar.",pendiente,no,,equipo:front fase:4 estado:pendiente bloqueada
F4.18,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,MatrixBody + HeatmapPlot,,"• Se construyen cuando el backend envíe esas formas (B5.3), no antes. Hoy ninguna métrica las usa; existen para que el builder pueda ofrecerlas.
• Al estar los quince, el registro pasa de Partial<Record<PanelType, …>> a Record completo, y agregar un tipo al enumerado sin su cuerpo deja de compilar.",pendiente,no,,equipo:front fase:4 estado:pendiente bloqueada
F4.19,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,GraphBody + GraphPlot,,"• Se construyen cuando el backend envíe esas formas (B5.3), no antes. Hoy ninguna métrica las usa; existen para que el builder pueda ofrecerlas.
• Al estar los quince, el registro pasa de Partial<Record<PanelType, …>> a Record completo, y agregar un tipo al enumerado sin su cuerpo deja de compilar.",pendiente,no,,equipo:front fase:4 estado:pendiente bloqueada
F4.20,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Registrar los tres con carga diferida,,"• Se construyen cuando el backend envíe esas formas (B5.3), no antes. Hoy ninguna métrica las usa; existen para que el builder pueda ofrecerlas.
• Al estar los quince, el registro pasa de Partial<Record<PanelType, …>> a Record completo, y agregar un tipo al enumerado sin su cuerpo deja de compilar.",pendiente,no,,equipo:front fase:4 estado:pendiente bloqueada
F4.22,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Transcribir el cable de admin y builder,"Las ocho rutas en contracts/synapse-admin-wire.yaml, con el mismo tratamiento que F1.32. Los cuerpos de PUT /admin/layouts/:id son snake_case y razonables; las respuestas de GET /admin/layouts/:id, POST .../layouts y POST .../publish serializan structs de dominio de Go sin etiquetas json:, así que llegan en PascalCase: ID, Status, ColStart.","• La deuda de PascalCase queda declarada en el yaml, no absorbida en silencio: es una pregunta abierta al backend, no una convención nuestra.
• El yaml declara que rompe los propios tests de Postman del backend —scriptCreateDraft afirma lv.status === 'draft' y lo que llega es Status— para que la pregunta tenga evidencia y no sea una preferencia.
• admin-drift verifica que los tipos generados no deriven del yaml.
• DDLayoutValidationResult y DDCatalogMetric sí traen etiquetas json: y se transcriben tal cual.
• PUT /admin/layouts/:id es un REEMPLAZO COMPLETO, no un parche. Lo que no venga se borra.
• Una tab sin id genera una NUEVA. Mandar el UUID existente conserva el id al reemplazar el contenido; omitirlo recrea. Es la diferencia entre editar y duplicar.
• validate responde 200 aunque la composición sea inválida. El resultado va en data.valid; un 200 quiere decir que la validación corrió, no que esté bien.",hecho,si,,equipo:front fase:4 estado:hecho nueva
F4.23,Front · Fase 4 — Admin y Builder,Front,4,Admin y Builder,Los hooks del builder contra el cable,"useTenants, useLayouts, useLayoutDetail, useSaveLayout, useValidateLayout y usePublishLayout, con su adaptador, siguiendo la figura de F4.16. El ciclo del builder es crear borrador → PUT → validate → publish, y solo un draft es editable: un PUT sobre un publicado devuelve 409.","• El servidor decide. La validación del front es feedback inmediato; nunca se publica algo que el front dio por bueno y el servidor no vio — es el criterio que F4.11 ya declara y acá se sostiene con POST .../validate real.
• Publicar invalida la caché de la consola: /config/me y las pestañas se vuelven a pedir, porque publicar demota el layout publicado anterior a borrador y lo que estaba en pantalla dejó de ser el layout vigente.
• Un 409 sobre un layout publicado se muestra con la razón —«este layout ya está publicado; duplicalo para editarlo»—, no como «error al guardar».
• Los errors[] de validate se muestran por panel, que es como vienen (tab_id, panel_id, field, message), y no como una lista suelta al pie.
• El PUT es un reemplazo completo de tabs y paneles: se envía el layout entero, y mandar una tab sin id genera una nueva. Queda escrito donde se llama, porque es la clase de cosa que se descubre borrando el trabajo de alguien.
• El 409 tiene código propio —REGLA_LAYOUT_PUBLICADO—. Sin distinguirlo, el builder diría «error al guardar» sobre algo que tiene una salida concreta: duplicar el layout.
• Un Status desconocido cae en borrador, no en publicado. Es la lectura segura: un layout del que no se sabe si está publicado no se trata como publicado. La dirección importa.
• validar no cachea. Es una pregunta sobre el estado de ESTE momento; una respuesta guardada diría «válido» sobre una composición que ya cambió. Por eso es mutación y no consulta.",hecho,si,,equipo:front fase:4 estado:hecho nueva
F5.1,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Selector de layout cuando hay más de uno,"Un tenant puede tener varios dashboards —«Operaciones», «Marca», «Ejecutivo»—. El selector aparece solo si ctx.layouts.length > 1.","• Con un solo layout no hay selector: no se ofrece una elección que no existe.
• Cambiar de layout reinicia la pestaña activa, porque la pestaña de un layout no existe en el otro.",pendiente,no,,equipo:front fase:5 estado:pendiente bloqueada
F5.2,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Pasar layoutId a GET /config/tabs/{tabId},,"• El layoutId entra en la clave de cache de la pestaña: dos layouts no comparten entrada.
• Sin layoutId el backend resuelve el layout por defecto del rol.",hecho,no,,equipo:front fase:5 estado:hecho
F5.3,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Completar los plots que falten,Los gráficos que necesiten los cuerpos v1.1 (F4.17–F4.19).,"• Cada uno acepta PlotProps<F> y compone primitivas de core/. Si necesita algo que no está en core/, falta una primitiva, no sobra un componente a medida.",pendiente,no,,equipo:front fase:5 estado:pendiente bloqueada
F5.4,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Overlay de drill-down,"Cubierto por F3.9; queda acá el enganche desde el CTA «Ver detalle» del shell. Estado: diferida (D3). No se descarta ni se planifica todavía; entra cuando el backend llegue a ese tramo. El contrato ya la cubre, así que lo que falta es el servicio, no el diseño.","• Se abre con el panelId y las dimensiones que declara la métrica en el catálogo, nunca con una lista escrita en el front.",diferida,no,,equipo:front fase:5 estado:diferida
F5.5,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido","Prueba por cuerpo, con props mínimas válidas",,"• Las pruebas se escriben desde el contrato y desde la cita de la spec, no mirando la implementación. Una prueba escrita desde el código fija lo que el código hace y no puede fallar nunca, ni cuando el código está mal. Es lo que pasó el 2026-08-20 con 184 pruebas en verde.
• F5.6 es un chequeo de paridad, no una lista escrita a mano: recorre el enumerado del contrato.
• F5.8 y F5.9 usan HTTP mockeado, nunca fixtures JS importados.",hecho,no,,equipo:front fase:5 estado:hecho
F5.6,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Prueba: cada PanelType del contrato tiene componente registrado,,"• Las pruebas se escriben desde el contrato y desde la cita de la spec, no mirando la implementación. Una prueba escrita desde el código fija lo que el código hace y no puede fallar nunca, ni cuando el código está mal. Es lo que pasó el 2026-08-20 con 184 pruebas en verde.
• F5.6 es un chequeo de paridad, no una lista escrita a mano: recorre el enumerado del contrato.
• F5.8 y F5.9 usan HTTP mockeado, nunca fixtures JS importados.",hecho,no,,equipo:front fase:5 estado:hecho
F5.7,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Prueba: cada Payload.estado muestra el estado correcto,,"• Las pruebas se escriben desde el contrato y desde la cita de la spec, no mirando la implementación. Una prueba escrita desde el código fija lo que el código hace y no puede fallar nunca, ni cuando el código está mal. Es lo que pasó el 2026-08-20 con 184 pruebas en verde.
• F5.6 es un chequeo de paridad, no una lista escrita a mano: recorre el enumerado del contrato.
• F5.8 y F5.9 usan HTTP mockeado, nunca fixtures JS importados.",hecho,no,,equipo:front fase:5 estado:hecho
F5.8,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Pruebas de contenedor con MSW,,"• Las pruebas se escriben desde el contrato y desde la cita de la spec, no mirando la implementación. Una prueba escrita desde el código fija lo que el código hace y no puede fallar nunca, ni cuando el código está mal. Es lo que pasó el 2026-08-20 con 184 pruebas en verde.
• F5.6 es un chequeo de paridad, no una lista escrita a mano: recorre el enumerado del contrato.
• F5.8 y F5.9 usan HTTP mockeado, nunca fixtures JS importados.",hecho,no,,equipo:front fase:5 estado:hecho
F5.9,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",E2E de una pestaña completa con fixtures HTTP,,"• Las pruebas se escriben desde el contrato y desde la cita de la spec, no mirando la implementación. Una prueba escrita desde el código fija lo que el código hace y no puede fallar nunca, ni cuando el código está mal. Es lo que pasó el 2026-08-20 con 184 pruebas en verde.
• F5.6 es un chequeo de paridad, no una lista escrita a mano: recorre el enumerado del contrato.
• F5.8 y F5.9 usan HTTP mockeado, nunca fixtures JS importados.",hecho,no,,equipo:front fase:5 estado:hecho
F5.18,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",ROLES Y COMPOSICIÓN en A2 · el desglose por rol,"El séptimo y último punto mediano de la auditoría docs/AUDITORIA-2026-09-21-pen-vs-chat-y-ficha.md · §9, y el hueco más grande que había quedado: Sección · Roles del .pen no es una lista de nombres sino una tarjeta por rol con cuántos paneles ve y en qué pestañas, y debajo una fila por pestaña con su pregunta operativa. La pantalla decía «Pestañas · A · B · C» — el mismo dato sin lo que lo vuelve legible. Casi todo llegaba ya: las pestañas, sus paneles y la pregunta están en el layout publicado, que A2 pide para el editor de roles. Admin.tsx los tiraba al adaptar —{ id, nombre }— y nadie los echaba de menos.","• La tarjeta sale del frame, no de la nota: $panel, $r-xl, borde $w3, padding 24; cifra a la derecha con su rótulo debajo; una línea $w2 antes del desglose; una fila por pestaña con nombre, pregunta y conteo.
• «Vacío = todas» se resuelve en aritmética, no en una nota. Un rol sin pestañas elegidas suma los paneles de todas; leerlo como «ninguna» pintaría «0 paneles» y se vería perfecto.
• Lo que el cable no manda no se inventa y su ausencia se prueba: los heredados de plantilla y la descripción del rol. El resumen se corta antes, sin separador colgando — que es el defecto que le señalamos al backend en la línea de BASE.
• El enlace al catálogo dispara, verificado desde la superficie y no desde la hoja.
• Se abre la pantalla antes de darla por construida.",hecho,si,,equipo:front fase:5 estado:hecho nueva
F5.17,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido","La hoja del chat mide 940, con riel lateral y colapso","Rehacer ChatOverlay y PanelChat con la forma que §PEN:C3 dibuja, y construir la pantalla del historial colapsado.","• Dos columnas: historial 220 y conversación 720, dentro de una hoja de 940.
• El riel colapsa a 52 conservando el control para reabrir, el «+» y la cuenta.
• La hoja tiene velo, filo y radio sólo del lado que entra.
• Un Velo a pantalla completa por detrás. Es lo que vuelve cierto el aria-modal, que estaba declarado desde el principio y era mentira: sin velo, todo lo de atrás seguía siendo clickeable y alcanzable por teclado, así que a un lector de pantalla se le decía que el resto estaba inerte cuando no lo estaba.
• La cabecera y el campo van en $elev sobre una conversación en $panel, y el riel en $dock. Son tres superficies, no una.",hecho,si,,equipo:front fase:5 estado:hecho nueva
F5.16,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido","El chrome de la consola son tres bandas, no un bloque","Separar el navbar del título y el título del contenido, como el .pen los dibuja.","• El tema y la identificación del usuario viven en el navbar, no al lado del título de la pantalla.
• El navbar es una banda propia, con su fondo y su borde.
• Entre las pestañas y los paneles hay una separación declarada, no aire.",hecho,si,,equipo:front fase:5 estado:hecho nueva
F5.15,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido","El logotipo de la plataforma, que no estaba en ninguna pantalla",Portar el wordmark de Synapse desde el repositorio archivado y montarlo en los tres chromes.,"• El logotipo es el ARTE, no la palabra en font-display. No tiene símbolo: es solo la palabra · decidido por el humano el 2026-08-20.
• Se invierte con el tema sin un segundo archivo.
• Tiene nombre accesible: el glifo vive en una máscara y no en el texto.",hecho,si,,equipo:front fase:5 estado:hecho nueva
F5.14,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido","Los literales de C3 y A2, del .pen","Los cuatro ajustes chicos de la auditoría docs/AUDITORIA-2026-09-21-pen-vs-chat-y-ficha.md · §3, §4, §6 y §8.","• Los literales de UI son los del .pen, que es su autoridad. Donde el dibujo nombra algo que acá no es lo mismo, se adapta y se dice por qué — no se copia una etiqueta que miente.
• Cada archivo que implementa una pantalla dibujada lleva su §PEN:<id>.
• La regla del CTA muerto sigue: un botón del dibujo sin manejador no se pinta.",hecho,si,,equipo:front fase:5 estado:hecho nueva
F5.13,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Períodos libres en el selector,"Decisión del 2026-09-04 (humano): se va con manejo de períodos libres. El usuario elige un rango y la consola lo contesta, en vez de elegir de una lista cerrada que manda el backend. Lo que YA está resuelto y no hay que rehacer. El selector no tiene ni un período escrito: agrupa por grano, deshabilita lo que la pestaña no puede contestar y declara la razón. Un rango libre declara grano: dia —se corta en días— así que coarsestRequired ya sabe que una métrica mensual no lo puede contestar. La lógica difícil está escrita desde F1.7.","• Un rango libre viaja como PeriodoId —2026-07-01_2026-07-17— y no como un campo paralelo. periodo ya es una clave única que atraviesa el batch, la caché, los payloads y el hilo del chat: dos formas de decir «cuándo» obligan a cada consumidor a entender las dos.
• La superficie sostiene el período elegido como objeto, no como id. Hoy ConsoleContainer lo busca en Contexto.periodos y cae al primero si no está; un rango libre nunca va a estar en esa lista.
• Se valida MIENTRAS se elige, no después. Con la lista cerrada el selector deshabilita antes de que el usuario toque nada; con rango libre elige y recién ahí se entera de que media pestaña quedó vacía. Se valida contra coarsestRequired, que ya existe.
• El rango entra en la clave de caché como cualquier otro período.",pendiente,si,,equipo:front fase:5 estado:pendiente nueva bloqueada
F5.10,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Checklist de conformidad §17 por tipo de bloque integrado,,"• F5.11: automatizable — el chequeo de contraste de v2 (tools/contraste.py) verifica los pares de tokens en los dos temas y corre en cada build.
• F5.12: una pestaña que usa cinco tipos descarga cinco chunks de cuerpo, no quince. Verificable sobre el output del build.
• «Cambiar tenant/rol recomponen sin deploy» · el 2026-09-15, abajo.
• «Clic abre chat con metricId + contexto» · el 2026-09-21, abajo del todo. Esperaba a F3.2, que esperaba a T4.
• ~~«Cambiar período no re-fetch layout»~~ · cerrada el mismo día que la auditoría la encontró. Estaba implementada —keys.tab no lleva el período— y escrita en un comentario de hooks.ts, pero ninguna prueba la sostenía: se cumplía por accidente de quien la escribió, que es como se pierde una garantía en la siguiente refactorización. Ahora hay una prueba que cambia de período y comprueba que el layout se pidió UNA vez y el batch dos. Verificada por mutación metiendo el período en la clave del layout.
• ~~«Prueba de render mínimo con props válidas»~~ · cerrada con F5.5 el mismo día: los doce cuerpos tienen prueba.",hecho,no,,equipo:front fase:5 estado:hecho
F5.11,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Verificar tema oscuro y claro en todo componente,,"• F5.11: automatizable — el chequeo de contraste de v2 (tools/contraste.py) verifica los pares de tokens en los dos temas y corre en cada build.
• F5.12: una pestaña que usa cinco tipos descarga cinco chunks de cuerpo, no quince. Verificable sobre el output del build.
• «Cambiar tenant/rol recomponen sin deploy» · el 2026-09-15, abajo.
• «Clic abre chat con metricId + contexto» · el 2026-09-21, abajo del todo. Esperaba a F3.2, que esperaba a T4.
• ~~«Cambiar período no re-fetch layout»~~ · cerrada el mismo día que la auditoría la encontró. Estaba implementada —keys.tab no lleva el período— y escrita en un comentario de hooks.ts, pero ninguna prueba la sostenía: se cumplía por accidente de quien la escribió, que es como se pierde una garantía en la siguiente refactorización. Ahora hay una prueba que cambia de período y comprueba que el layout se pidió UNA vez y el batch dos. Verificada por mutación metiendo el período en la clave del layout.
• ~~«Prueba de render mínimo con props válidas»~~ · cerrada con F5.5 el mismo día: los doce cuerpos tienen prueba.",hecho,no,,equipo:front fase:5 estado:hecho
F5.12,"Front · Fase 5 — Multi-dashboard, pruebas y pulido",Front,5,"Multi-dashboard, pruebas y pulido",Verificar la carga diferida,,"• F5.11: automatizable — el chequeo de contraste de v2 (tools/contraste.py) verifica los pares de tokens en los dos temas y corre en cada build.
• F5.12: una pestaña que usa cinco tipos descarga cinco chunks de cuerpo, no quince. Verificable sobre el output del build.
• «Cambiar tenant/rol recomponen sin deploy» · el 2026-09-15, abajo.
• «Clic abre chat con metricId + contexto» · el 2026-09-21, abajo del todo. Esperaba a F3.2, que esperaba a T4.
• ~~«Cambiar período no re-fetch layout»~~ · cerrada el mismo día que la auditoría la encontró. Estaba implementada —keys.tab no lleva el período— y escrita en un comentario de hooks.ts, pero ninguna prueba la sostenía: se cumplía por accidente de quien la escribió, que es como se pierde una garantía en la siguiente refactorización. Ahora hay una prueba que cambia de período y comprueba que el layout se pidió UNA vez y el batch dos. Verificada por mutación metiendo el período en la clave del layout.
• ~~«Prueba de render mínimo con props válidas»~~ · cerrada con F5.5 el mismo día: los doce cuerpos tienen prueba.",hecho,no,,equipo:front fase:5 estado:hecho
